age,bodyssa,bodysss,clinssa,clinsss,disssa,dissss,gndssa,gndsss,headssa,headsss,height,kd,legssa,legsss,pas,reach,rev,ssa,sss,sub,tda,tds,tsa,tss,winner
-11.05205479,-1,0,-2,-3,-7,-2,18,11,13,8,0,0,-3,-2,2,0,2,9,6,1,6,1,46,11,0
-1.84109589,59,33,42,31,98,90,0,0,3,27,3,0,78,61,0,1,0,140,121,0,0,1,137,118,1
0.983561644,-1,-1,1,1,-1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,-1,2,0,-4,-3,1
2.057534247,-1,0,0,0,0,1,1,1,6,4,6,1,-4,-2,0,2,0,1,2,0,0,0,1,2,1
-2.093150685,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,-1,-1,2,1,1,-1,-1,1
-1.879452055,0,-5,18,11,32,19,0,0,56,41,0,0,-6,-6,0,0,0,50,30,0,10,3,78,55,1
-5.076712329,19,19,8,5,36,41,2,2,6,11,0,1,21,18,2,0,2,46,48,0,1,2,54,56,1
-8.430136986,1,-2,4,2,-35,5,8,8,-22,17,2,0,-2,0,5,3,5,-23,15,4,13,5,19,54,0
-4.153424658,14,13,3,1,10,3,1,1,-1,-10,3,0,1,2,2,2,2,14,5,0,-1,-1,18,9,1
-1.443835616,8,7,0,0,32,24,0,0,13,6,1,0,11,11,1,-1,1,32,24,0,-3,0,26,19,0
-2.904109589,12,12,24,24,1,15,18,14,8,18,1,1,23,23,1,-3,1,43,53,-1,-2,1,85,87,1
-3.504109589,0,0,0,0,0,4,4,3,3,6,1,1,1,1,0,2,0,4,7,0,0,0,4,7,0
-7.567123288,0,1,0,0,22,-1,0,0,20,-3,0,1,2,1,0,-3,0,22,-1,0,-2,-1,13,-10,1
0.482191781,-5,-4,-2,-3,-13,2,32,27,23,31,2,0,-1,-1,2,1,2,17,26,-1,2,1,117,120,1
1.482191781,42,39,25,23,-78,-43,26,25,-28,5,2,0,-41,-39,-1,5,-1,-27,5,-1,-17,-5,-11,22,1
-4.287671233,0,0,0,0,4,3,12,11,16,14,-2,1,0,0,0,-1,0,16,14,0,0,0,16,14,0
-7.57260274,-1,-2,-1,0,7,-6,17,13,37,17,-1,0,-13,-8,2,-3,2,23,7,0,4,3,32,13,0
-6.704109589,25,17,58,28,62,18,-7,-4,88,25,-2,-1,0,0,0,-2,0,113,42,0,3,2,122,49,1
3.136986301,4,5,11,10,-2,10,0,-1,-4,5,-2,1,9,9,-2,-1,-2,9,19,1,0,-2,4,16,0
-3.090410959,1,4,4,2,22,13,19,15,41,25,1,2,3,1,1,1,1,45,30,-1,1,1,56,40,1
-10.41917808,-25,-14,0,1,3,-9,-12,-8,32,10,-2,0,-16,-12,-3,-4,-3,-9,-16,1,-3,-1,11,2,1
3.178082192,7,5,16,11,-6,3,2,2,8,13,-1,0,-3,-2,5,-4,5,12,16,1,6,3,58,50,0
1.98630137,1,1,0,0,0,0,11,11,11,10,5,0,-1,0,2,7,2,11,11,0,1,1,30,30,0
-0.78630137,12,10,10,9,2,8,19,17,26,27,-1,0,-7,-3,2,2,2,31,34,0,5,5,28,32,1
8.065753425,3,7,4,1,-27,14,10,7,-25,8,-4,0,9,7,0,-3,0,-13,22,0,0,1,-6,29,1
-3.082191781,25,16,-7,-1,69,24,0,0,37,7,5,0,0,0,0,4,0,62,23,0,-1,0,72,34,1
-2.024657534,-1,0,0,0,1,2,5,2,7,4,-5,2,0,0,0,-3,0,6,4,0,0,0,6,4,0
1.742465753,-4,2,35,20,42,12,0,0,73,22,0,0,8,8,0,-2,0,77,32,0,-1,-1,68,20,1
-1.02739726,-13,-7,1,2,-211,20,-2,-1,-193,35,-1,0,-6,-7,0,-2,0,-212,21,0,-5,0,-212,21,1
-0.063013699,0,0,6,5,43,27,-1,7,53,43,3,1,-5,-4,1,2,1,48,39,3,-5,-1,26,23,1
1.235616438,11,9,1,1,23,21,0,0,-6,1,0,0,19,12,0,3,0,24,22,0,3,1,24,22,1
-2.742465753,5,3,-8,-4,-10,-3,16,4,-10,-9,2,-2,3,3,3,-1,3,-2,-3,1,6,3,61,46,0
-5.517808219,-1,-2,0,0,4,1,17,10,28,17,-5,2,-6,-4,-1,-5,-1,21,11,1,5,3,10,1,1
5.364383562,1,2,-4,-3,5,1,16,12,12,8,0,0,4,0,5,1,5,17,10,-2,9,3,44,32,1
-0.046575342,0,0,5,5,9,2,0,0,13,6,1,0,1,1,0,3,0,14,7,2,-1,-1,22,15,1
2.561643836,4,1,-3,2,-5,20,-1,0,-19,16,0,0,6,5,0,-1,0,-9,22,0,-8,-2,-3,27,1
8.471232877,-1,-2,-1,-1,-5,0,-1,-1,-4,2,3,0,-2,-2,1,2,1,-7,-2,1,0,-1,-6,-1,0
-2.893150685,0,-3,4,0,-30,-10,6,5,-6,6,0,0,-14,-8,4,0,4,-20,-5,0,9,7,16,27,0
-1.947945205,20,15,28,19,1,8,5,4,3,7,-1,0,11,9,2,-1,2,34,31,1,9,2,35,32,1
2.808219178,3,1,0,0,5,8,9,6,3,6,-1,1,8,7,0,3,0,14,14,0,0,0,18,17,1
-6.306849315,0,0,3,3,6,1,1,1,8,3,0,1,2,2,0,3,0,10,5,0,-1,0,16,10,0
4.405479452,-24,-22,-21,-22,-11,0,-5,-6,-24,-14,-1,1,11,8,0,0,0,-37,-28,0,4,4,-64,-56,1
9.810958904,24,11,-4,-1,44,31,3,2,-1,2,2,1,20,19,0,2,0,43,32,0,5,2,43,32,1
1.197260274,9,7,-1,2,2,-2,60,40,50,31,-4,0,2,2,0,-4,0,61,40,0,4,1,125,109,1
1.819178082,-9,-7,7,5,77,42,-7,-3,81,47,1,0,5,4,-2,-2,-2,77,44,0,-6,-2,-11,-33,1
1.098630137,-4,-4,6,2,11,0,-8,-9,21,5,3,0,-8,-8,2,4,2,9,-7,1,3,2,-23,-36,1
0.035616438,-3,-3,-5,-1,2,-2,9,4,6,3,-2,0,3,1,1,-3,1,6,1,0,0,1,15,8,1
-0.057534247,-4,-3,4,4,-5,-20,-1,-1,18,-4,0,0,-16,-10,-3,-1,-3,-2,-17,-1,-2,0,33,17,1
5.342465753,-15,-8,4,4,-1,14,-2,-2,17,24,0,1,-1,0,-1,2,-1,1,16,0,-3,0,34,39,1
-5.350684932,0,-2,-3,-3,5,1,4,3,5,3,1,1,1,0,0,4,0,6,1,0,-1,0,5,0,0
8.145205479,11,10,11,6,-74,30,0,0,-107,-3,-3,0,33,29,0,-5,0,-63,36,0,9,3,-65,34,0
1.419178082,3,-2,-2,-5,4,-1,-3,-2,-4,-7,-5,0,0,1,1,-8,1,-1,-8,1,-2,0,44,33,1
0.336986301,7,4,0,1,-11,-17,0,0,-20,-21,1,0,2,1,6,1,6,-11,-16,1,10,3,3,-3,0
2.761643836,0,0,0,0,-2,1,0,0,-3,0,1,0,1,1,0,0,0,-2,1,1,0,0,-2,1,0
-9.515068493,10,3,4,0,102,30,16,9,96,23,-1,1,16,13,0,4,0,122,39,0,-15,0,150,64,0
-5.736986301,6,4,0,0,11,5,-2,-1,-4,-7,4,0,7,7,-1,6,-1,9,4,1,-3,-2,-32,-28,1
5.35890411,3,1,-5,-3,24,4,-78,-72,-68,-78,3,0,6,6,0,4,0,-59,-71,1,0,0,-103,-107,1
1.835616438,-8,-4,-5,-5,-17,2,18,16,3,15,2,0,1,2,0,0,0,-4,13,-1,-3,-3,33,54,0
3.205479452,0,0,1,0,-1,-1,1,1,1,0,1,0,0,0,0,-1,0,1,0,1,3,1,5,4,0
-2.161643836,2,3,-3,0,9,33,8,3,-4,18,-1,1,16,15,0,-1,0,14,36,1,-1,0,13,35,1
5.594520548,-3,-3,1,-1,7,9,1,1,12,12,2,2,0,0,0,0,0,9,9,0,0,0,10,10,1
3.690410959,17,12,0,1,52,50,0,0,-12,8,1,0,47,31,0,0,0,52,51,0,0,0,52,51,1
4.024657534,-5,-1,1,0,-9,-4,0,0,-5,-5,-2,0,2,2,0,-4,0,-8,-4,1,1,0,-7,-3,1
1.591780822,20,15,18,15,-12,-2,3,1,-10,1,3,0,-1,-2,0,4,0,9,14,-1,-6,-2,5,13,0
-5.553424658,17,5,-1,-1,35,6,-10,-4,7,-1,4,0,0,-3,2,3,2,24,1,1,3,1,29,8,1
-0.553424658,-53,-28,-2,-3,-65,6,8,8,2,38,-1,0,-8,1,3,2,3,-59,11,0,14,5,-77,-6,1
4.060273973,24,11,-1,0,-6,22,6,6,-37,6,-1,0,12,11,-1,-1,-1,-1,28,-1,-1,-2,2,30,1
-10.28493151,5,3,6,4,39,7,19,13,60,18,4,1,-1,3,1,3,1,64,24,0,-6,0,69,28,1
0.073972603,2,9,13,12,8,16,5,5,21,22,1,0,3,2,0,4,0,26,33,0,10,1,47,54,0
0.854794521,1,0,0,0,14,3,15,9,27,11,4,0,1,1,-1,3,-1,29,12,0,-1,0,34,17,1
-0.879452055,-2,4,-5,-3,11,23,8,2,25,19,-1,0,-9,-1,0,-4,0,14,22,0,-1,0,15,24,0
3.473972603,-4,-3,4,2,-7,0,9,8,-2,0,-4,1,12,13,0,-2,0,6,10,0,0,0,6,10,0
2.780821918,-5,0,-18,-16,-10,6,-2,0,10,16,-2,0,-35,-26,0,-1,0,-30,-10,0,-2,-1,-35,-15,1
-0.860273973,-2,-3,2,2,26,-4,6,3,21,-4,-3,-3,15,8,1,-3,1,34,1,0,6,1,87,53,0
6.802739726,-6,-7,-1,-3,-3,-4,2,2,-5,-3,-2,0,9,5,5,-5,5,-2,-5,0,15,3,62,53,1
-7.224657534,7,6,12,11,-3,-1,3,0,3,2,3,0,2,2,1,5,1,12,10,3,1,-1,65,46,0
2.994520548,-3,-3,3,4,-5,-6,2,3,7,8,-1,1,-4,-4,-4,4,-4,0,1,0,-6,-2,-1,0,0
-1.756164384,6,6,3,1,-35,-45,0,0,-31,-42,-3,0,-7,-8,0,-3,0,-32,-44,1,0,-2,-34,-46,0
5.219178082,9,8,-2,0,-18,-7,6,7,-7,7,-1,0,-16,-15,3,-2,3,-14,0,0,-7,0,-8,10,0
1.134246575,-56,-21,4,5,-5,45,0,0,88,91,2,0,-33,-20,0,3,0,-1,50,0,-1,-1,1,53,0
-7.82739726,9,10,-16,-12,12,14,17,12,13,12,2,1,-9,-8,4,-1,4,13,14,-3,-5,-1,87,91,1
4.345205479,7,10,7,7,4,7,21,14,27,20,2,0,-2,-2,-1,0,-1,32,28,0,-3,0,30,25,1
-6.816438356,2,2,-3,-2,-10,-1,60,44,49,43,-1,0,-4,-4,8,0,8,47,41,0,2,2,61,54,0
-9.591780822,0,0,7,6,5,3,3,1,15,10,1,0,0,0,0,-4,0,15,10,0,0,0,16,11,1
9.109589041,12,7,8,8,16,11,-8,-1,-3,4,3,0,7,7,6,5,6,16,18,0,6,3,16,25,1
3.295890411,-3,-4,-8,-6,-5,-5,13,7,6,3,2,1,-3,-3,0,2,0,0,-4,3,-2,-1,6,4,1
3.15890411,3,9,2,0,75,41,0,0,54,11,5,0,20,21,0,2,0,77,41,0,0,1,73,37,0
-7.646575342,7,13,6,6,3,16,32,26,42,36,0,0,-8,-1,1,-1,1,41,48,1,3,3,68,73,1
0.112328767,-4,-9,3,3,-21,-8,20,20,4,22,1,1,2,2,0,-1,0,2,15,0,3,-1,45,57,0
-8.260273973,25,24,27,15,1,38,0,0,-10,16,2,0,13,13,-1,2,-1,28,53,0,-11,-2,24,51,1
3.646575342,12,3,-1,1,28,26,8,7,20,26,-2,0,3,5,2,-3,2,35,34,0,-7,-2,47,46,0
-12.1890411,11,14,16,23,-48,48,2,1,-49,47,-1,0,8,11,0,0,0,-30,72,0,4,3,-41,61,1
-0.301369863,2,2,0,0,7,5,0,0,4,2,1,1,1,1,0,2,0,7,5,0,0,0,7,5,1
3.816438356,-4,-2,-50,-34,52,39,-3,-2,-45,-37,-1,0,48,42,0,-2,0,-1,3,0,4,0,-9,-5,0
-5.526027397,-9,-5,-3,-1,-4,2,0,0,0,5,-4,1,2,1,0,-2,0,-7,1,0,0,0,-10,-1,1
-1.775342466,40,29,0,0,99,43,0,0,36,-3,-4,1,23,17,0,0,0,99,43,0,2,0,99,43,1
4.295890411,2,2,20,22,8,2,-1,-1,36,32,1,0,-11,-11,0,4,0,27,23,0,-5,-1,34,30,0
-1.405479452,-1,0,0,0,2,2,1,1,4,3,-3,1,0,0,0,-3,0,3,3,0,0,0,3,3,1
8.895890411,24,8,4,3,32,-26,4,3,35,-7,-1,0,-19,-21,2,-1,2,40,-20,-1,4,2,37,-22,0
3.126027397,0,-1,-4,0,-22,-8,0,0,-28,-9,1,0,2,2,2,1,2,-26,-8,1,14,4,-6,10,0
2.424657534,-8,-5,-41,-28,-48,17,2,2,-94,-21,-2,1,15,17,1,-1,1,-87,-9,0,-6,0,-132,-46,1
3.246575342,2,2,8,7,0,6,4,3,14,18,3,0,-4,-4,1,2,1,12,16,2,0,1,24,23,0
8.284931507,15,19,9,7,-3,19,2,2,7,21,1,0,-14,-12,2,-1,2,8,28,0,6,0,21,42,1
-14.77260274,-1,0,-2,-2,11,-2,0,0,1,-7,-1,0,9,3,1,-2,1,9,-4,1,-1,0,9,-4,1
-4.980821918,9,13,2,1,13,1,0,0,21,3,-5,0,-15,-14,0,-5,0,15,2,0,0,0,16,3,0
0.238356164,3,5,7,7,-9,1,5,3,8,9,1,0,-8,-3,1,0,1,3,11,2,0,1,9,15,0
2.978082192,2,2,1,1,1,6,52,29,51,32,-6,0,1,2,6,-7,6,54,36,0,7,6,181,143,0
0.495890411,9,12,14,14,3,-5,12,7,24,7,5,0,-4,-3,4,6,4,29,16,0,-8,-1,76,62,1
-1.238356164,11,12,51,36,-38,2,5,3,15,35,-5,2,-8,-6,0,-7,0,18,41,0,-5,0,23,45,1
-2.098630137,-3,2,-1,-1,61,52,0,0,63,49,3,0,0,0,0,3,0,60,51,0,-9,-1,53,46,0
-3.079452055,-7,-3,11,7,-5,3,20,17,29,25,2,3,4,5,2,2,2,26,27,1,1,2,29,35,1
-3.049315068,-2,-3,-2,-3,-6,-1,2,2,2,6,-3,1,-6,-5,3,-2,3,-6,-2,1,0,0,10,12,0
-0.38630137,-3,-6,0,0,7,-3,32,19,40,21,5,0,2,1,9,1,9,39,16,1,15,11,63,37,1
-3.936986301,-14,-6,-7,3,-23,1,19,13,14,29,2,1,-11,-6,2,5,2,-11,17,0,-11,0,15,30,0
-0.230136986,0,0,0,0,4,2,6,4,10,6,3,1,0,0,1,0,1,10,6,1,0,0,10,6,0
-1.594520548,-6,-4,-3,-2,10,11,5,3,26,20,-3,0,-8,-4,2,-4,2,12,12,1,5,6,-3,-3,0
-6.775342466,19,9,3,2,22,12,5,3,8,5,-1,3,3,3,0,3,0,30,17,0,0,0,33,20,0
-4.802739726,3,1,0,0,19,2,2,1,12,-2,0,1,6,4,0,4,0,21,3,0,0,0,21,3,0
-0.624657534,2,0,17,7,69,-1,0,1,65,1,0,0,19,6,1,2,1,86,7,0,0,0,77,4,1
0.391780822,-29,-25,-1,-1,-64,-43,6,6,-26,-11,2,-1,-4,-2,4,-1,4,-59,-38,0,1,0,-51,-29,1
-4.156164384,2,2,1,1,-5,0,7,5,1,4,3,0,0,0,3,6,3,3,6,0,2,2,12,11,0
11.74794521,0,0,0,0,0,0,12,7,12,7,0,1,0,0,0,-4,0,12,7,0,0,0,12,7,1
-0.747945205,0,0,0,0,0,0,13,11,13,11,0,0,0,0,2,4,2,13,11,0,-1,0,15,13,1
-7.723287671,-1,-2,5,2,5,5,5,2,16,10,0,1,0,1,0,3,0,15,9,0,-2,0,38,28,0
2.263013699,11,9,5,4,4,2,29,21,24,16,2,0,3,2,4,5,4,38,27,2,6,5,71,57,0
-1.884931507,0,-1,1,0,15,5,-2,-4,17,5,6,1,-3,-3,0,8,0,14,1,1,-2,-1,6,-7,1
-10.97534247,0,0,0,0,3,0,0,0,6,1,2,0,-3,-1,2,0,2,3,0,3,1,1,4,1,1
-8.906849315,-4,-4,9,5,-16,-1,3,0,-6,3,-5,0,6,5,0,-3,0,-4,4,0,6,3,16,21,0
0.619178082,0,0,0,0,-2,0,6,5,6,5,2,0,-2,0,3,6,3,4,5,-2,1,1,13,14,0
-1.624657534,-9,-5,0,0,-78,-34,5,5,-78,-31,-1,0,14,7,2,-4,2,-73,-29,2,7,1,-58,-15,1
-0.969863014,-11,-3,3,0,26,8,25,16,59,21,5,-1,6,6,1,3,1,54,24,0,0,2,62,32,0
0.553424658,-3,0,1,5,-14,-5,4,3,-8,3,2,2,2,0,-1,5,-1,-9,3,0,-4,-1,-42,-27,1
2.778082192,-29,-22,-8,-3,-65,-32,2,1,-42,-10,-4,1,0,-2,0,-2,0,-71,-34,0,2,0,-40,-6,1
-5.419178082,8,7,11,6,11,1,12,10,20,2,0,0,6,8,2,0,2,34,17,1,3,2,43,27,0
8.210958904,2,1,0,0,-3,1,0,0,-4,1,-1,1,-1,-1,0,-2,0,-3,1,0,0,0,-3,1,1
4.142465753,2,0,0,0,6,4,-6,-2,-7,-1,5,-1,5,3,0,8,0,0,2,0,1,0,-2,0,0
-2.109589041,41,37,13,12,-20,-24,35,35,-8,-8,0,0,-5,-6,7,2,7,28,23,0,10,8,66,63,1
6.153424658,19,18,1,1,44,31,17,8,47,26,2,0,-4,-4,1,2,1,62,40,1,2,1,49,30,1
-4.021917808,-8,-8,12,9,26,6,2,0,52,28,1,1,-4,-5,0,2,0,40,15,0,-1,0,38,13,1
3.509589041,-6,-1,11,7,-2,6,26,23,32,29,1,1,9,8,3,-4,3,35,36,1,-9,0,80,71,1
1.747945205,3,8,-7,3,8,24,-8,-3,0,25,-1,-1,-10,-9,7,-1,7,-7,24,2,5,4,9,32,1
0.178082192,13,9,49,39,-12,-3,-1,-1,19,22,-4,0,4,4,0,-7,0,36,35,0,1,0,50,49,0
6.764383562,4,1,-18,-12,-51,-17,0,0,-52,-14,-3,1,-21,-16,0,0,0,-69,-29,0,0,0,-77,-35,0
-2.652054795,-6,-7,0,0,-3,-1,-26,-24,-23,-18,10,-1,0,0,-3,9,-3,-29,-25,1,1,1,-72,-66,1
-3.706849315,-8,-3,1,0,-15,-14,14,13,56,43,-2,0,-48,-41,5,-1,5,0,-1,0,4,3,56,46,0
0.454794521,-2,-2,-2,-2,-18,-4,-13,-12,-31,-16,1,0,0,0,6,-1,6,-33,-18,1,3,1,-45,-25,0
0.178082192,15,8,3,4,39,17,-16,-10,15,4,0,0,-4,-1,1,2,1,26,11,0,-7,-2,2,-9,1
2.819178082,-7,-5,0,0,-34,-17,0,0,-23,-11,2,1,-4,-1,1,-2,1,-34,-17,2,1,0,-34,-17,0
-0.783561644,37,25,0,-1,197,180,1,1,163,157,3,0,-2,-2,0,0,0,198,180,0,-10,-1,213,195,1
5.339726027,-10,-6,4,3,47,-5,-1,-1,64,6,0,0,-4,-3,0,-2,0,50,-3,0,-1,1,52,3,0
0.594520548,16,22,3,0,-37,-1,15,13,-25,-3,-5,1,-10,-7,2,3,2,-19,12,0,-3,0,-4,26,1
-4.095890411,5,5,0,2,-8,0,-2,-2,-16,-6,1,1,1,1,0,5,0,-10,0,0,-1,0,-10,0,0
6.378082192,6,5,5,5,-13,-2,20,15,-1,9,-2,0,7,4,0,0,0,12,18,0,8,2,10,15,0
-5.775342466,2,0,0,0,6,5,5,3,7,7,1,1,2,1,2,1,2,11,8,1,0,0,12,9,1
1.580821918,-1,1,16,11,-3,-2,21,13,39,23,0,-1,-4,-2,-6,-1,-6,34,22,0,-15,-5,32,27,0
1.430136986,2,-1,0,0,12,2,-10,-7,-4,-7,1,0,4,3,-6,3,-6,2,-5,-1,-1,-1,-6,-11,1
-4.682191781,-1,-2,-5,-3,1,-1,1,0,-3,-3,0,1,1,1,0,0,0,-3,-4,0,0,0,-3,-4,1
-14.28219178,10,1,-2,-3,62,37,0,0,30,11,2,0,20,22,0,3,0,60,34,0,0,0,57,31,0
-0.906849315,9,8,6,7,-1,1,4,4,-1,3,-1,0,1,1,0,-3,0,9,12,0,1,1,7,8,0
-2.64109589,8,7,7,2,-17,-5,44,34,26,24,1,0,0,0,3,6,3,34,31,0,3,2,81,69,0
-9.520547945,7,6,2,4,38,39,0,0,18,21,3,0,15,16,0,3,0,40,43,0,-5,0,39,43,1
-2.435616438,-13,-13,9,9,-48,26,17,8,-14,51,0,1,5,5,0,-1,0,-22,43,0,-2,0,-12,52,1
6.347945205,-9,-6,8,3,-22,-8,11,9,19,23,-2,0,-13,-13,0,0,0,-3,4,0,1,1,37,40,1
-2.246575342,1,2,1,1,-1,1,-7,-6,-13,-11,-3,0,5,5,1,-6,1,-7,-4,0,6,4,-36,-33,1
-2.416438356,6,7,3,1,80,8,2,3,86,7,-2,0,-7,-2,1,-4,1,85,12,4,13,4,97,22,0
-2.369863014,3,0,-2,1,26,13,7,6,14,9,0,1,14,11,0,4,0,31,20,1,-1,0,31,20,1
-6.580821918,-17,-7,3,2,-37,-15,3,2,-21,-5,1,1,7,1,-1,5,-1,-31,-11,0,-5,-2,-24,-4,1
-0.909589041,0,-1,0,0,-18,-12,-1,-1,-12,-6,4,0,-7,-6,0,4,0,-19,-13,1,1,1,-18,-12,1
-1.884931507,1,1,0,0,-6,8,7,4,-2,9,-2,1,2,2,0,4,0,1,12,0,0,0,1,12,0
-0.920547945,1,0,7,4,-8,6,38,25,29,29,-1,0,7,6,1,-1,1,37,35,-1,7,4,30,28,0
3.723287671,13,8,2,1,9,35,11,7,-23,5,-3,0,32,30,1,-2,1,22,43,0,12,7,110,88,1
-8.553424658,5,4,8,3,-10,4,-12,-4,-19,-2,0,0,0,1,3,3,3,-14,3,3,-1,1,-21,-7,0
-1.490410959,31,23,20,19,62,21,-1,0,41,10,0,0,9,7,0,4,0,81,40,0,1,0,79,40,0
-12.21643836,0,0,16,7,7,6,23,20,44,31,-2,0,2,2,2,-5,2,46,33,1,1,1,60,43,1
-13.28493151,-1,-1,6,6,8,-3,20,14,32,17,-1,1,3,1,7,-2,7,34,17,3,2,2,70,47,1
-1.42739726,1,1,1,1,-12,0,9,5,4,7,3,0,-7,-2,2,7,2,-2,6,1,4,1,4,11,0
1.117808219,4,3,-7,0,19,7,5,4,4,3,-1,1,9,5,0,2,0,17,11,0,1,0,16,10,1
1.775342466,-1,5,3,6,82,28,3,3,106,45,0,0,-17,-13,0,-1,0,88,37,0,-13,-1,100,51,0
3.832876712,18,11,14,12,12,28,0,0,-4,20,0,0,12,9,2,-3,2,26,40,1,3,1,38,52,1
4.079452055,2,0,-11,-5,2,-10,15,11,8,-1,1,-1,-4,-3,4,0,4,6,-4,-1,3,3,23,10,1
-6.750684932,20,16,44,27,0,1,-4,-6,18,4,4,1,2,2,0,2,0,40,22,-2,-1,0,7,-9,0
-2.994520548,5,4,2,0,9,26,-1,-1,-21,2,-3,0,26,19,0,-2,0,10,25,0,3,3,-5,10,1
-8.364383562,1,0,0,0,7,3,-8,-6,-4,-5,0,0,2,2,-1,1,-1,-1,-3,1,-3,-1,-39,-27,1
-7.610958904,4,5,3,2,36,20,5,4,52,28,-2,0,-12,-7,0,-5,0,44,26,0,-1,1,49,31,1
-7.723287671,-3,-2,0,1,112,24,0,0,95,17,0,0,20,10,0,3,0,112,25,0,-6,0,110,23,0
6.934246575,0,-1,5,1,-1,-1,9,10,14,11,-2,0,-1,0,1,-4,1,13,10,1,-8,-2,26,23,0
-4.783561644,8,6,-2,-1,11,6,10,6,13,6,1,0,-2,-1,0,3,0,19,11,2,-7,-1,-36,-41,1
-5.769863014,-9,-8,-13,-12,-5,0,-3,-6,-5,-2,0,0,-7,-8,7,-4,7,-21,-18,1,7,4,-105,-93,0
-4.052054795,0,0,2,2,-4,0,4,4,0,4,0,1,2,2,0,0,0,2,6,0,0,0,5,9,1
4.967123288,5,4,3,3,-1,-7,19,9,18,3,0,0,-2,-2,6,2,6,21,5,1,6,4,123,95,1
-1.778082192,7,7,-1,-1,-1,-19,30,22,30,3,0,0,-9,-8,4,-5,4,28,2,-2,5,3,101,61,0
-2.128767123,-9,-8,-11,-9,0,-1,7,6,5,4,0,0,0,0,0,6,0,-4,-4,0,-3,0,-10,-10,1
-9.134246575,2,3,2,2,16,13,12,9,26,19,2,0,2,2,1,5,1,30,24,1,2,1,28,22,1
-0.21369863,20,16,6,4,20,10,62,37,64,30,1,0,4,5,6,-1,6,88,51,-4,7,7,140,95,1
-7.391780822,-2,-1,2,2,68,29,-1,0,48,16,0,0,23,16,-1,1,-1,69,31,0,-3,-3,84,46,0
-1.224657534,2,-1,0,0,17,6,0,0,16,9,2,0,-1,-2,0,1,0,17,6,0,0,0,14,3,1
-2.090410959,1,1,-1,0,1,4,2,2,1,4,4,1,0,1,0,6,0,2,6,0,0,0,1,5,1
2.723287671,-8,-5,-11,-8,-10,8,22,12,10,18,0,0,-1,-1,-4,-2,-4,1,12,1,-11,-4,9,17,0
2.561643836,-9,-4,-2,0,-6,-6,-8,-3,-6,-3,-3,0,-1,-2,-1,0,-1,-16,-9,-1,3,2,-18,-11,0
4.879452055,-1,3,0,1,48,0,6,4,60,8,-2,1,-5,-6,0,1,0,54,5,0,0,0,53,4,1
-11.81917808,-6,-6,5,5,41,15,-8,-10,46,17,0,0,-2,-1,-4,5,-4,38,10,0,-8,-2,54,29,1
-5.553424658,-2,-1,2,2,-5,-12,12,7,23,9,3,1,-12,-11,4,2,4,9,-3,1,2,1,15,3,0
4.589041096,7,6,2,0,41,17,-1,-1,36,11,-1,0,-1,-1,-1,1,-1,42,16,0,-4,-2,38,13,1
0.139726027,-3,-2,-5,-2,11,7,-2,-1,8,6,4,0,-1,0,0,1,0,4,4,0,-4,0,4,4,1
2.364383562,0,2,-2,-1,36,20,0,0,51,28,0,0,-17,-11,0,4,0,34,19,0,-2,0,37,22,0
-1.939726027,19,18,23,16,12,1,14,12,29,12,2,1,1,-1,2,0,2,49,29,-4,-2,0,93,67,1
3.682191781,-17,-5,-2,0,-38,-11,14,9,8,15,0,-2,-17,-12,2,1,2,-26,-2,-1,4,3,-56,-32,1
1.167123288,-18,-12,-5,-5,-3,-8,29,16,42,19,-1,-1,-3,-4,0,-1,0,21,3,0,-8,-2,34,15,1
1.975342466,-3,2,-4,4,-20,-2,8,5,-10,6,-2,1,-3,-1,0,-1,0,-16,7,0,-3,0,-24,-1,1
-12.89589041,9,6,31,12,11,9,5,4,27,11,-1,0,11,8,0,2,0,47,25,0,-2,1,73,46,1
1.128767123,-3,-3,10,5,-4,-11,23,20,29,14,3,0,3,3,1,-2,1,29,14,3,-4,-1,28,15,0
-1.243835616,-1,1,0,0,20,12,13,9,26,13,1,1,8,7,0,-1,0,33,21,0,0,0,34,22,1
-5.75890411,6,6,1,2,-16,-6,17,11,2,7,-5,0,-6,-6,3,-3,3,2,7,1,3,2,22,21,1
-1.219178082,5,4,0,0,58,22,-4,-3,49,15,0,1,0,0,-1,4,-1,54,19,-1,-5,-1,14,-14,1
0.797260274,3,2,1,1,-2,1,6,3,-4,-3,-3,0,6,6,4,-3,4,5,5,-1,7,4,-18,-9,1
-8.682191781,12,6,1,3,3,-1,20,10,14,8,-5,1,-2,-2,0,-1,0,24,12,1,-1,0,28,16,0
-10.23287671,-19,-8,18,12,30,-2,39,22,119,50,0,1,-13,-10,1,-1,1,87,32,2,0,3,96,39,1
8.950684932,0,0,0,0,-16,-3,60,37,44,33,-3,0,0,1,2,-2,2,44,34,-5,6,4,57,44,0
4.967123288,-1,-1,-7,-4,-21,-10,19,14,-8,2,-3,-1,0,-1,4,-6,4,-9,0,3,6,2,36,42,0
-1.073972603,17,12,15,19,14,18,3,3,10,20,-1,0,5,8,1,-1,1,32,40,0,-2,0,34,43,0
2.073972603,3,2,1,1,-2,-2,0,0,-4,-3,-3,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,0
